Individuals,Codes,Time_Body_Acceleration.mean...X,Time_Body_Acceleration.mean...Y,Time_Body_Acceleration.mean...Z,Time_Gravity_Acceleration.mean...X,Time_Gravity_Acceleration.mean...Y,Time_Gravity_Acceleration.mean...Z,Time_Body_Acceleration_Jerk.mean...X,Time_Body_Acceleration_Jerk.mean...Y,Time_Body_Acceleration_Jerk.mean...Z,Time_Body_Gyroscopic.mean...X,Time_Body_Gyroscopic.mean...Y,Time_Body_Gyroscopic.mean...Z,Time_Body_Gyroscopic_Jerk.mean...X,Time_Body_Gyroscopic_Jerk.mean...Y,Time_Body_Gyroscopic_Jerk.mean...Z,Time_Body_Acceleration_Magnitude.mean..,Time_Gravity_Acceleration_Magnitude.mean..,Time_Body_Acceleration_Jerk_Magnitude.mean..,Time_Body_Gyroscopic_Magnitude.mean..,Time_Body_Gyroscopic_Jerk_Magnitude.mean..,Frequency_Body_Acceleration.mean...X,Frequency_Body_Acceleration.mean...Y,Frequency_Body_Acceleration.mean...Z,Frequency_Body_Acceleration.meanFreq...X,Frequency_Body_Acceleration.meanFreq...Y,Frequency_Body_Acceleration.meanFreq...Z,Frequency_Body_Acceleration_Jerk.mean...X,Frequency_Body_Acceleration_Jerk.mean...Y,Frequency_Body_Acceleration_Jerk.mean...Z,Frequency_Body_Acceleration_Jerk.meanFreq...X,Frequency_Body_Acceleration_Jerk.meanFreq...Y,Frequency_Body_Acceleration_Jerk.meanFreq...Z,Frequency_Body_Gyroscopic.mean...X,Frequency_Body_Gyroscopic.mean...Y,Frequency_Body_Gyroscopic.mean...Z,Frequency_Body_Gyroscopic.meanFreq...X,Frequency_Body_Gyroscopic.meanFreq...Y,Frequency_Body_Gyroscopic.meanFreq...Z,Frequency_Body_Acceleration_Magnitude.mean..,Frequency_Body_Acceleration_Magnitude.meanFreq..,Frequency_Body_Acceleration_Jerk_Magnitude.mean..,Frequency_Body_Acceleration_Jerk_Magnitude.meanFreq..,Frequency_Body_Gyroscopic_Magnitude.mean..,Frequency_Body_Gyroscopic_Magnitude.meanFreq..,Frequency_Body_Gyroscopic_Jerk_Magnitude.mean..,Frequency_Body_Gyroscopic_Jerk_Magnitude.meanFreq..,angle.Time_Body_AccelerationMean.gravity.,angle.Time_Body_Acceleration_JerkMean..gravityMean.,angle.Time_Body_GyroscopicMean.gravityMean.,angle.Time_Body_Gyroscopic_JerkMean.gravityMean.,angle.X.gravityMean.,angle.Y.gravityMean.,angle.Z.gravityMean.
18,1,0.273887759,-0.017802363,-0.104218315,0.923865249,-0.254317086,-0.060931342,0.076752428,0.028274548,0.010685091,-0.039939972,-0.061372736,0.094471839,-0.09664353,-0.043377113,-0.050263157,-0.287908078,-0.287908078,-0.379269262,-0.500471148,-0.636485897,-0.371475156,-0.243606271,-0.489771051,-0.362107082,0.063930296,0.004883616,-0.414797154,-0.361908549,-0.601147247,-0.34877438,-0.337293285,-0.206330044,-0.609673434,-0.570898151,-0.538152345,0.01823946,-0.281459547,-0.235597777,-0.424386734,0.131646853,-0.414037751,0.089329359,-0.620331394,0.175638581,-0.710596311,0.269967615,0.039268282,0.023003514,0.019185272,-0.063223608,-0.714313246,0.258089346,0.064793085
18,2,0.265401202,-0.022206068,-0.112655891,0.883330258,-0.316619946,-0.106112549,0.081240203,0.021165469,0.009358966,-0.047068392,-0.052613382,0.090673648,-0.089995304,-0.052747261,-0.069253621,-0.279146313,-0.279146313,-0.601463948,-0.3691086,-0.781652689,-0.465097262,-0.363450743,-0.522728377,-0.517596843,-0.249448649,-0.406885286,-0.58941059,-0.579650286,-0.736149274,-0.442089377,-0.466043114,-0.512443088,-0.59232371,-0.649817267,-0.504364097,-0.304205041,-0.502729413,-0.322333066,-0.436561064,-0.218615528,-0.574481397,-0.029034255,-0.654029089,-0.338125777,-0.826193161,0.077258658,0.014595702,0.070943561,0.048178398,-0.120113839,-0.634013,0.302327242,0.096988779
18,3,0.288439469,-0.016866692,-0.103390809,0.932277478,-0.225809125,-0.049363673,0.080904405,-0.000757069,-0.014176992,-0.057654866,-0.063621434,0.098747168,-0.083656657,-0.050912026,-0.057059181,-0.293531974,-0.293531974,-0.466516044,-0.381022815,-0.701663074,-0.350086793,-0.309049614,-0.505824358,-0.435841503,-0.140094304,-0.09765885,-0.412728287,-0.465982666,-0.622135895,-0.334193776,-0.430209135,-0.313077962,-0.489232275,-0.641527595,-0.447030699,-0.3006706,-0.23526336,-0.211649516,-0.241973535,-0.076840598,-0.383398713,0.005930036,-0.604735414,-0.159221076,-0.744236045,0.071760918,-0.027051328,-0.032124991,0.124796232,-0.058352837,-0.743605739,0.238556967,0.056457991
18,4,0.277270019,-0.012869128,-0.111904776,0.909816469,0.129886476,0.161877418,0.076622889,0.006945603,0.00278757,-0.033305703,-0.068579634,0.084814051,-0.095472323,-0.039712559,-0.05230304,-0.983674152,-0.983674152,-0.989869575,-0.977634992,-0.99487344,-0.99314492,-0.97653853,-0.982996441,0.051236327,0.17128988,0.171459482,-0.99192471,-0.983642392,-0.988689672,0.234747571,0.006871954,0.043743888,-0.9899615,-0.988702701,-0.983027386,0.11367495,-0.150376357,0.103203388,-0.984781467,0.304581057,-0.990407076,0.45909085,-0.986535242,0.049255952,-0.994808188,0.329617467,0.014634843,0.011166817,-0.040857838,-0.048496385,-0.740786432,-0.007468886,-0.092884206
18,5,0.278458806,-0.016635352,-0.108453356,0.94757324,-0.204206321,-0.048576711,0.075353948,0.010469872,-0.001816405,-0.026587325,-0.073226013,0.084319068,-0.098717402,-0.040657341,-0.053238445,-0.972607495,-0.972607495,-0.985965294,-0.963006793,-0.988685955,-0.990409919,-0.961239135,-0.975772814,0.015669576,-0.043710454,-0.017642153,-0.989544971,-0.97524369,-0.986265654,0.20029594,-0.157432016,0.004089661,-0.964428926,-0.98356116,-0.974294413,-0.250059301,-0.264498462,-0.100456191,-0.976797646,0.044792849,-0.984987073,0.36101397,-0.972352593,-0.212559691,-0.988960669,0.098540153,0.009917167,0.000636839,-0.032528058,-0.006805885,-0.774681913,0.223141828,0.055706693
18,6,0.274691577,-0.017393768,-0.107698928,-0.220600509,0.719755404,0.605495318,0.074998501,0.011701896,-0.001213448,-0.025176181,-0.083758731,0.093778195,-0.099715424,-0.039344019,-0.059313599,-0.986456242,-0.986456242,-0.98832154,-0.980740847,-0.993095123,-0.985179972,-0.984909885,-0.988606906,-0.097527806,0.264460074,0.324275539,-0.986404709,-0.985865325,-0.989116866,0.159761098,0.055169281,0.166856209,-0.992436928,-0.985611171,-0.984999292,0.055156416,-0.055605412,0.193083856,-0.986788412,0.339472649,-0.988548418,0.393635924,-0.984329092,0.159375427,-0.991901008,0.320132235,0.007802015,0.028500183,0.003238485,0.029004071,0.410902149,-0.512391751,-0.463402677
19,1,0.273931172,-0.019177359,-0.122736673,0.935222559,-0.2233381,-0.08984288,0.082224628,0.014411348,-0.032752872,-0.027497098,-0.075156933,0.079810698,-0.083235326,-0.030712844,-0.060309196,0.064817344,0.064817344,0.10945099,0.100045071,-0.164699978,-0.029981567,0.169258576,-0.104423358,-0.176447542,0.05707673,0.351860012,0.0336381,0.01073187,-0.129367903,-0.214787048,-0.38809589,-0.005404424,0.228142362,-0.097354985,-0.010504707,-0.093616218,-0.076583236,-0.033019454,0.03222723,0.307394951,0.073017993,0.124998092,-0.095246045,0.174359231,-0.262442823,0.250382687,-0.034737158,0.009804048,0.011076971,-0.030678063,-0.766280999,0.23758545,0.08476158
19,2,0.242118809,-0.030398662,-0.151054608,0.829428373,-0.387100709,-0.221008763,0.083154508,0.056818586,0.031668198,0.038853709,-0.134514321,-0.000233248,-0.101806304,-0.034628846,-0.053354588,0.017381193,0.017381193,-0.114189606,-0.061615771,-0.372790527,-0.156879495,0.111818164,-0.219644473,-0.344101732,0.019767416,0.048851292,-0.205322646,-0.073928372,-0.380657123,-0.273942744,-0.364347951,-0.187567271,-0.19448551,-0.225421817,-0.066129352,0.011172855,-0.191499706,-0.152029525,-0.079628763,0.167004804,-0.187391317,0.296851347,-0.288840268,0.075070031,-0.477183915,0.260346441,0.021709662,0.005856214,-0.235635805,-0.004332931,-0.543830518,0.352917616,0.179352624
19,3,0.262688054,-0.014594228,-0.133695241,0.881940855,-0.215018042,-0.126146869,0.073093031,-0.038687211,-0.009552025,-0.205775427,0.027470756,0.163962511,-0.033742958,-0.03946126,-0.054556556,0.644604325,0.644604325,0.434490401,0.418004609,0.087581662,0.537012022,0.494457802,0.110659221,-0.323137202,0.012611351,0.293956387,0.474317256,0.276716853,0.059590577,-0.240575873,-0.387547819,-0.116947002,0.474962448,0.147083144,0.210673073,-0.147027421,0.101341293,0.195664853,0.586637551,0.226461674,0.538404846,0.174679438,0.203979765,0.163417975,-0.02290453,0.185185492,5.44E-05,0.018780552,0.444101172,-0.04652274,-0.741842548,0.236000627,0.114011882
19,4,0.273830316,-0.01673926,-0.108707654,0.581371509,0.360343535,0.489126595,0.075374713,0.013792101,0.001731068,-0.021415128,-0.052020789,0.096898072,-0.100986131,-0.042517022,-0.059080168,-0.962074066,-0.962074066,-0.986423976,-0.942229044,-0.989450317,-0.979238032,-0.960763182,-0.966335091,-0.315288055,-0.007410602,-0.003578157,-0.98677559,-0.979141572,-0.98398048,0.091700312,-0.09257591,0.018538185,-0.981743665,-0.968188676,-0.968235778,-0.019286812,-0.393021958,-0.147366971,-0.962632578,-0.053858014,-0.983751647,0.268456602,-0.964238768,-0.192451621,-0.986727418,0.097864625,0.035841517,-0.020367817,-0.00086743,0.044118643,-0.304548451,-0.176317792,-0.348064873
19,5,0.27817226,-0.015424406,-0.109041905,0.944045838,-0.223897808,0.130643718,0.075412037,0.009913383,0.001292163,-0.025090574,-0.063142983,0.071052018,-0.099046789,-0.042291853,-0.052376987,-0.960505684,-0.960505684,-0.983068924,-0.941745041,-0.985801638,-0.987352048,-0.952872872,-0.968543352,0.042416404,-0.036260517,0.026101209,-0.985039596,-0.970011346,-0.983463295,0.199135943,-0.112513812,0.028630864,-0.947865639,-0.975061672,-0.965100636,-0.28366547,-0.291796964,-0.113976428,-0.968910789,0.001781127,-0.979135413,0.290737135,-0.95857813,-0.247023617,-0.98453661,0.064567688,0.01349427,0.005518456,0.013476345,0.036368982,-0.762092973,0.236858175,-0.069077378
19,6,0.272653733,-0.017142686,-0.108981462,-0.680043155,0.725646623,0.687623853,0.0772318,0.011149573,-0.000988691,-0.031207273,-0.095262801,0.108605114,-0.095601827,-0.03714766,-0.059916148,-0.966260807,-0.966260807,-0.98478434,-0.953263433,-0.985342498,-0.97453373,-0.972798824,-0.985340447,-0.253188663,0.29249293,0.293722261,-0.983478562,-0.974878271,-0.986506489,0.135277438,0.083822703,0.117028928,-0.974196218,-0.972061003,-0.973932333,0.249209412,-0.156450013,0.051865491,-0.971957401,0.168481197,-0.980621564,0.21131715,-0.965624724,0.077865122,-0.98189047,0.045700672,-0.021107485,0.011372379,0.02371859,-0.023137379,0.737784355,-0.47649176,-0.504427518
20,1,0.272589336,-0.021199992,-0.113539477,0.899965206,-0.344443913,-0.035130214,0.084123432,-0.021061956,0.006344572,-0.023410423,-0.074105055,0.085135993,-0.067999237,-0.051417576,-0.054927371,0.039402281,0.039402281,-0.04293593,0.068627515,-0.194893253,-0.147404272,0.403465951,-0.272213862,-0.227319944,-0.003686026,0.23941463,-0.138717234,0.157933952,-0.345994476,-0.257051149,-0.475080055,-0.152723042,-0.093624869,0.031014597,-0.108892496,-0.096699032,0.001397304,-0.089058599,-0.003533418,0.291882701,0.054526949,0.086481777,-0.05200656,0.206699113,-0.180365335,0.021225225,-0.004012483,0.030296677,-0.004108403,-0.050753477,-0.665519647,0.322447638,0.046228099
20,2,0.252098317,-0.028225805,-0.121023948,0.777095717,-0.479894843,-0.130117635,0.083645126,0.006599826,-0.024542099,0.065919326,-0.174650965,0.058701942,-0.148389169,-0.018981625,-0.051898545,0.008725025,0.008725025,-0.255611242,0.022330254,-0.371928416,-0.140439075,-0.029383244,-0.318431522,-0.448492303,-0.155662086,-0.109083616,-0.256162265,-0.312161099,-0.492755895,-0.475001504,-0.553407266,-0.448063673,-0.372684354,-0.162341386,0.115076641,-0.157268646,-0.260134952,-0.268367738,-0.205009295,0.027468645,-0.215014032,-0.020223109,-0.286627717,0.004611273,-0.450393446,0.119029197,0.005772488,-0.055038031,-0.321605243,0.093584597,-0.472420545,0.424761227,0.114237178
20,3,0.296144421,-0.009641208,-0.104602926,0.91972663,-0.277419719,-0.028259158,0.069503106,0.004364496,-0.002534821,-0.111367748,0.01390234,0.103900481,-0.045250307,-0.05773715,-0.061531283,0.221851588,0.221851588,-0.061269984,0.093841944,-0.268183424,-0.034330999,0.524187687,-0.188098812,-0.497514722,-0.049495642,0.051186489,-0.199360431,0.205829017,-0.356220245,-0.45094856,-0.498526976,-0.480248954,-0.06295726,-0.138097946,0.257037841,-0.221550022,-0.09452916,-0.101961723,0.151887747,-0.102474919,0.013791715,-0.11287628,-0.100566104,-0.037411188,-0.311668473,-0.042968533,-0.055399088,0.042947656,0.271516811,-0.086966104,-0.725888627,0.275497022,0.041439544
20,4,0.278045439,-0.014722931,-0.108369635,0.924454522,0.073338541,0.151679135,0.074656839,0.005974303,0.001601349,-0.036405929,-0.065068935,0.064288214,-0.095997082,-0.040729924,-0.046583515,-0.952738043,-0.952738043,-0.978774578,-0.939574436,-0.983010276,-0.981203064,-0.945198619,-0.947597457,-0.061889036,-0.005009286,0.008738865,-0.982243603,-0.971158288,-0.973211461,0.136601131,-0.124408291,-0.083122975,-0.969913284,-0.964643069,-0.950963364,-0.032701888,-0.314720986,-0.144654838,-0.946913452,0.040866354,-0.971730463,0.229713243,-0.953399068,-0.174980135,-0.976108354,0.133635344,0.02950227,0.021767766,-0.005995744,-0.028813279,-0.764207059,0.032907216,-0.086044738
20,5,0.278076905,-0.018069505,-0.10040276,0.911231752,-0.305938717,0.070865529,0.076355616,0.011693022,-0.006136819,-0.024133505,-0.069830892,0.077367145,-0.102049133,-0.04321524,-0.051815225,-0.922406857,-0.922406857,-0.956624899,-0.883675029,-0.947936501,-0.961932729,-0.898194212,-0.929985825,-0.073279389,-0.164770676,-0.010380173,-0.959710489,-0.935717554,-0.952741108,0.098241431,-0.316121169,-0.07829316,-0.881019425,-0.910649141,-0.911409912,-0.358192763,-0.360072092,-0.235150619,-0.921225595,-0.078436769,-0.940007897,-0.006134149,-0.879437675,-0.305415319,-0.929600007,-0.133751441,0.014621625,0.00600846,-0.02244809,0.024985299,-0.697011434,0.295461318,-0.027525951
20,6,0.239507882,-0.014440628,-0.104274323,-0.472431416,0.864882957,0.477573305,0.089271601,0.001108225,-0.003098918,-0.023176062,-0.095489963,0.12368021,-0.099503307,-0.038776298,-0.061002829,-0.960743126,-0.960743126,-0.984670074,-0.960447373,-0.986749501,-0.965728782,-0.965595958,-0.976392651,-0.213034276,0.274452421,0.27689854,-0.983889985,-0.977220708,-0.982876212,0.116642083,0.021220187,0.028492921,-0.982619404,-0.97312003,-0.972278604,-0.043007851,-0.078400334,0.008323921,-0.952827071,0.187758019,-0.979695458,0.262706879,-0.969832241,0.011691822,-0.981119821,0.199653647,0.001038092,0.020155167,0.062711974,-0.064113774,0.589963054,-0.656294175,-0.331485784
21,1,0.279183527,-0.018161032,-0.104319332,0.862524801,-0.370984549,-0.22094796,0.078225182,0.002351976,-0.010181342,-0.045932339,-0.059029444,0.098371593,-0.086876771,-0.051565026,-0.06211921,-0.123455662,-0.123455662,-0.148138992,-0.284775645,-0.426930725,-0.273496159,0.033846581,-0.300309067,-0.1594484,0.043114993,0.095146919,-0.200442011,-0.112564739,-0.405700158,-0.195103004,-0.364918894,-0.296175012,-0.246657383,-0.371744087,-0.283262475,-0.016863895,-0.017036139,-0.140755966,-0.251266389,0.232789921,-0.14400989,0.201672106,-0.409516081,0.38556779,-0.499597203,0.207788241,-0.003418504,-0.012830373,0.014850361,-0.06230465,-0.581070945,0.340237708,0.176041617
21,2,0.265194545,-0.02372187,-0.125414265,0.781177211,-0.432309617,-0.309735039,0.104034223,-0.015629007,-0.036011547,0.062608689,-0.155622431,-0.005468298,-0.144351493,-0.013202277,-0.006940664,-0.081045319,-0.081045319,-0.355047694,-0.168982721,-0.577935643,-0.31916934,0.022159866,-0.321712974,-0.417990597,-0.096100362,-0.136431041,-0.43683958,-0.205067301,-0.519815171,-0.267817084,-0.297830831,-0.395904944,-0.446974007,-0.446691582,-0.155762355,-0.14490265,-0.101887933,-0.36044959,-0.257894449,0.029334839,-0.355443707,0.167901535,-0.475369887,-0.018429931,-0.628915749,0.208155934,-0.031592033,-0.066495652,-0.217555238,0.165258108,-0.467414944,0.386758519,0.241093137
21,3,0.30146102,-0.017319539,-0.098168662,0.872683206,-0.35667329,-0.187870253,0.090145288,-0.021399849,-0.012555109,-0.126388024,0.01621453,0.148610021,-0.072646185,-0.073595217,-0.078843647,0.245771699,0.245771699,-0.08022418,-0.18485002,-0.452828682,0.10432353,0.181138043,-0.076971307,-0.437231469,-0.146948731,0.132318103,-0.037789471,-0.107306348,-0.196838265,-0.288856976,-0.431506656,-0.304566055,-0.366748753,-0.308879866,-0.238221683,-0.221663382,0.047621859,-0.08277612,0.239895894,0.011702086,0.11244262,0.010640736,-0.406392284,0.130888038,-0.490804948,0.221357994,0.032531772,-0.041667358,0.345962371,-0.065039263,-0.60999702,0.331093237,0.153317356
21,4,0.277539617,-0.014400971,-0.112057888,0.940031368,0.021520671,-0.056776606,0.075710979,0.012102014,-0.000175352,-0.019871282,-0.06530775,0.083132604,-0.101114775,-0.039148343,-0.052640988,-0.974734999,-0.974734999,-0.985947225,-0.964971114,-0.99030735,-0.990610228,-0.968060947,-0.970859343,0.087911056,0.17353223,0.127984474,-0.989759187,-0.979180439,-0.983434323,0.24434953,-0.011845625,0.025036037,-0.98489356,-0.979830938,-0.976839729,0.089046054,-0.161183349,0.020882046,-0.974829227,0.25006269,-0.985342359,0.327937039,-0.977839702,0.044966325,-0.990014273,0.248299547,0.042416961,-0.001616656,0.003991338,0.050309716,-0.809146632,0.06832177,0.061290114
21,5,0.276952243,-0.016708473,-0.110417856,0.881213342,-0.346155559,-0.20768569,0.075454386,0.010062117,-0.003320937,-0.01917319,-0.073811587,0.086486327,-0.103199796,-0.040430076,-0.053821174,-0.958774298,-0.958774298,-0.974765162,-0.949837152,-0.976857084,-0.978327686,-0.949694904,-0.960274142,-0.085007616,0.036634535,0.029211906,-0.976803011,-0.964503016,-0.974780645,0.156072449,-0.115773474,-0.049404859,-0.956989964,-0.960082591,-0.959432562,-0.187974568,-0.248811283,-0.079643068,-0.962291334,0.094766646,-0.970634296,0.291946372,-0.956723022,-0.141992347,-0.976126761,0.149979232,0.01699999,-0.023120938,-0.086323201,0.077172973,-0.611235625,0.322136212,0.166452879
21,6,0.271325472,-0.018423305,-0.103253832,-0.174349175,0.599992678,0.788251027,0.08201502,0.011994367,-0.013905344,-0.030512619,-0.113800486,0.098090652,-0.096411838,-0.034627507,-0.060139866,-0.952596583,-0.952596583,-0.982800331,-0.94927889,-0.985915907,-0.968234376,-0.960069247,-0.961772191,-0.51703053,0.085748693,0.024988879,-0.984188841,-0.972039417,-0.981630805,0.088378067,-0.025755131,0.043929421,-0.973410473,-0.964968005,-0.980811216,-0.105481414,-0.407760367,0.266238545,-0.953769071,-0.101802809,-0.978444124,0.299647661,-0.962349013,-0.206572702,-0.982993315,0.209995237,7.53E-05,0.020948881,0.077167516,-0.041477491,0.377040939,-0.364984985,-0.61369612
22,1,0.27886459,-0.016721361,-0.107112511,0.93609641,-0.259644937,0.023378006,0.062777763,0.035674634,0.004436914,0.000777157,-0.096088073,0.077526659,-0.132977562,-0.03219107,-0.056981246,0.072241912,0.072241912,0.022919967,-0.210608044,-0.461999529,-0.099492859,0.14536752,-0.255216514,-0.218385388,0.309767108,0.30647345,-0.036704708,0.159995614,-0.281973436,-0.102095051,-0.078788226,-0.003916088,-0.144648652,-0.501176902,-0.083501182,-0.037524372,-0.114134633,0.067716829,-0.024158496,0.368620829,0.065972729,0.097646181,-0.438378723,0.210282322,-0.553946122,0.279574104,-0.007002738,0.041148405,-0.088221172,0.050892657,-0.748809057,0.262107577,0.005458102
22,2,0.248391535,-0.026862256,-0.117550862,0.889454383,-0.33682691,-0.095797899,0.087717224,0.036708297,-0.033616971,0.134978808,-0.181458414,0.015735924,-0.148450081,-0.038131261,-0.067457055,0.210282608,0.210282608,-0.095784034,-0.128031924,-0.568111869,-0.055399649,0.130686539,-0.228019952,-0.213968277,-0.0343404,-0.033088978,-0.038244979,-0.075182928,-0.414448876,0.046607194,-0.270497676,-0.161561379,-0.195456993,-0.523943752,-0.199313066,-0.203542111,-0.170789279,-0.147429137,-0.086690512,0.29374477,-0.045802036,0.187559363,-0.369902,-0.224891604,-0.667996003,0.263527183,0.044086663,-0.059281296,-0.312935454,0.087448414,-0.656388437,0.317875941,0.089129469
22,3,0.284458964,-0.019799937,-0.10741578,0.921820642,-0.222215179,0.041298796,0.101584641,0.021112611,0.011249902,-0.077961121,-0.069715446,0.050070876,-0.090174453,-0.035517141,-0.048146016,0.330999222,0.330999222,-0.017978463,-0.16133331,-0.459579671,0.195348406,0.225766561,-0.322795654,-0.367713772,0.028264442,0.183154051,0.03833642,-0.003091553,-0.419534254,-0.244503498,-0.400892381,-0.198861107,-0.095434934,-0.52500684,-0.194915699,-0.191963044,-0.032496211,0.012927071,0.155526859,0.130782546,0.022478354,0.138397616,-0.338417326,-0.058108072,-0.583510518,0.339656341,-0.0477293,-0.051711566,0.225831963,0.028931247,-0.774881514,0.238387356,-0.007536262
22,4,0.273583823,-0.012346845,-0.10582737,0.839305929,0.208553884,0.315551492,0.080768731,-0.000842715,-0.012685248,-0.036043068,-0.079361744,0.080442678,-0.098649316,-0.042340982,-0.051719399,-0.942167354,-0.942167354,-0.979303714,-0.942077433,-0.985476035,-0.978505368,-0.939546008,-0.946635312,-0.162725371,-0.00806933,-0.09991926,-0.980944506,-0.963129473,-0.975330719,0.21470463,-0.060538515,-0.035535553,-0.977266731,-0.959161754,-0.948367052,-0.039258234,-0.27330188,-0.117975022,-0.943078237,-0.054367272,-0.968908297,0.207314701,-0.951952767,-0.17107119,-0.977775448,0.091168416,-0.003105068,-0.015293529,0.057050292,-0.008743915,-0.606494098,-0.062464265,-0.205195129
22,5,0.279053862,-0.015856321,-0.104967424,0.954064298,-0.226418774,0.032382498,0.075232289,0.010728696,-0.006262917,-0.027520176,-0.069006769,0.073346656,-0.097501347,-0.042099873,-0.051317925,-0.954807661,-0.954807661,-0.975876007,-0.931624304,-0.978603529,-0.980373909,-0.929161388,-0.957101794,0.00672336,-0.122387999,-0.042779376,-0.974969215,-0.952141454,-0.977567431,0.227103206,-0.243211291,-0.02661513,-0.917018099,-0.97068244,-0.962327765,-0.39123298,-0.374460047,-0.17719658,-0.949044483,-0.072935954,-0.959743878,0.106970243,-0.932065271,-0.382818529,-0.968377798,-0.182923597,0.004626413,0.019433331,0.031165201,-0.048664816,-0.788451559,0.238437297,-0.000765152
22,6,0.279959721,-0.014262986,-0.110800925,-0.418494577,0.632484076,0.771903907,0.075220224,0.004598348,-0.004674387,-0.020831137,-0.092572312,0.145003879,-0.100203935,-0.037608731,-0.070272357,-0.934993799,-0.934993799,-0.971169779,-0.926616373,-0.981716936,-0.953758543,-0.925524703,-0.954219236,-0.224663531,0.087877583,0.21486942,-0.969570327,-0.954833264,-0.970918942,0.073403406,-0.121964795,0.041552345,-0.95336692,-0.964698259,-0.94257024,-0.11695907,-0.143181334,0.062725015,-0.929818991,0.098829043,-0.962654792,0.208852833,-0.946055841,-0.078614223,-0.976638981,0.112423708,0.027639355,0.048404361,0.009938193,0.051097791,0.552457232,-0.399009865,-0.603348696
23,1,0.273211884,-0.018361871,-0.113382994,0.939809689,-0.16176137,-0.16076336,0.098731909,0.014895593,-0.001908106,-0.063115687,-0.064019792,0.107700451,-0.057812824,-0.051670476,-0.090300252,-0.09887702,-0.09887702,-0.067081966,-0.012096826,0.011530541,-0.275404188,-0.072436732,0.081408108,-0.2712187,0.107804589,0.121798906,-0.290410455,-0.155488721,-0.057202132,-0.269875749,-0.278843951,-0.366737657,-0.337619203,0.195569462,-0.194970369,-0.007347798,0.166489216,-0.054472668,-0.094260631,0.281811709,-0.01807057,0.151735846,0.185078207,0.409521612,0.146618569,0.176693448,0.030454618,-0.076610638,0.027485254,-0.070335141,-0.784798045,0.194885322,0.134716005
23,2,0.249995171,-0.032384403,-0.126890617,0.84343881,-0.214481808,-0.35593445,0.072364998,0.039986287,0.015923417,0.095794025,-0.111564389,-0.032555752,-0.109913094,-0.052394379,-0.092499853,-0.011753687,-0.011753687,-0.311143885,-0.156527149,-0.504367151,-0.27260569,-0.076977394,-0.070577489,-0.4169504,-0.188068414,-0.203507148,-0.365642513,-0.326236288,-0.346605238,-0.278707885,-0.357319837,-0.443171315,-0.430239229,-0.290447409,-0.163001294,-0.088703053,-0.136461408,-0.413452416,-0.231382662,-0.011161928,-0.302968065,0.148281881,-0.380388292,0.079223297,-0.51871565,0.23377006,0.031065277,0.033245477,-0.311531827,0.061466202,-0.5853604,0.232358364,0.277962285
23,3,0.289897411,-0.016211146,-0.098812371,0.923711401,-0.110028842,-0.153671532,0.057801061,0.037500515,-0.000982717,-0.057823019,-0.085307746,0.09536025,-0.117725824,-0.035289161,-0.029325502,0.127211138,0.127211138,0.112982476,0.039091548,-0.046311777,0.205428216,0.095943289,0.280518878,-0.234693625,0.013029852,0.17852097,0.201542909,-0.072450456,0.157775692,-0.210126611,-0.1819092,-0.179004311,-0.214730713,0.32881701,-0.141266888,0.021633367,0.088128426,-0.06033172,0.364829993,0.167846646,0.335009724,0.057987422,0.150825735,0.40265109,0.074675464,0.221849484,-0.07870972,-0.03096226,0.139336003,0.026346835,-0.816592367,0.160335424,0.131746438
23,4,0.273351252,-0.013394502,-0.103808679,0.936509243,0.121751063,0.063011156,0.077002235,0.010135139,-0.001488234,-0.047258346,-0.068432555,0.064567321,-0.096742219,-0.043460255,-0.048556109,-0.944080773,-0.944080773,-0.982375503,-0.936593427,-0.986514066,-0.986325671,-0.953460406,-0.942031167,0.045946691,0.130083858,0.083734106,-0.984550864,-0.978136218,-0.972656226,0.285643526,-0.043859743,0.032313271,-0.977149987,-0.957920289,-0.965428834,0.070440199,-0.082620385,0.137545517,-0.94583783,0.162284908,-0.974121467,0.199533745,-0.952293277,0.12545656,-0.980707211,0.053183255,0.011561635,-0.00224227,0.03607774,-0.038605961,-0.798066762,-2.23E-05,-0.023039213
23,5,0.277899323,-0.017747555,-0.110597018,0.919857126,-0.11740136,-0.223631181,0.075020648,0.010586152,-0.005292609,-0.032739775,-0.065226479,0.0816889,-0.098148105,-0.041677417,-0.054822628,-0.957212267,-0.957212267,-0.978671485,-0.938430293,-0.976399253,-0.983627197,-0.962831825,-0.945170569,-0.004281565,0.002520267,-0.002251953,-0.983283252,-0.975176562,-0.96961023,0.201179907,-0.087829593,-0.098828324,-0.947510436,-0.952781165,-0.967939565,-0.291595925,-0.197834986,-0.163986973,-0.957986177,0.061188989,-0.973798156,0.2616558,-0.94458383,-0.12199962,-0.972598811,0.128376238,0.011879002,0.01561689,0.017658942,-0.07033262,-0.753773237,0.164030936,0.180098973
